Year,State,County,Domain Category,sta_con,irrigated maize area
1997,alabama,autauga,NOT SPECIFIED,alabama_autauga,945.789021164021
1997,alabama,dallas,NOT SPECIFIED,alabama_dallas,2460.5
1997,alabama,elmore,NOT SPECIFIED,alabama_elmore,693.25
1997,alabama,greene,NOT SPECIFIED,alabama_greene,945.789021164021
1997,alabama,macon,NOT SPECIFIED,alabama_macon,945.789021164021
1997,alabama,montgomery,NOT SPECIFIED,alabama_montgomery,945.789021164021
1997,alabama,sumter,NOT SPECIFIED,alabama_sumter,945.789021164021
1997,alabama,baldwin,NOT SPECIFIED,alabama_baldwin,204.0
1997,alabama,escambia,NOT SPECIFIED,alabama_escambia,472.0
1997,alabama,monroe,NOT SPECIFIED,alabama_monroe,400.0
1997,alabama,wilcox,NOT SPECIFIED,alabama_wilcox,945.789021164021
1997,alabama,calhoun,NOT SPECIFIED,alabama_calhoun,305.0
1997,alabama,cherokee,NOT SPECIFIED,alabama_cherokee,945.789021164021
1997,alabama,cullman,NOT SPECIFIED,alabama_cullman,945.789021164021
1997,alabama,de kalb,NOT SPECIFIED,alabama_de kalb,235.0
1997,alabama,etowah,NOT SPECIFIED,alabama_etowah,945.789021164021
1997,alabama,jackson,NOT SPECIFIED,alabama_jackson,945.789021164021
1997,alabama,colbert,NOT SPECIFIED,alabama_colbert,2005.0
1997,alabama,lauderdale,NOT SPECIFIED,alabama_lauderdale,945.789021164021
1997,alabama,lawrence,NOT SPECIFIED,alabama_lawrence,632.0
1997,alabama,limestone,NOT SPECIFIED,alabama_limestone,454.0
1997,alabama,madison,NOT SPECIFIED,alabama_madison,4222.0
1997,alabama,chambers,NOT SPECIFIED,alabama_chambers,23.5
1997,alabama,coosa,NOT SPECIFIED,alabama_coosa,945.789021164021
1997,alabama,lamar,NOT SPECIFIED,alabama_lamar,46.0
1997,alabama,pickens,NOT SPECIFIED,alabama_pickens,945.789021164021
1997,alabama,randolph,NOT SPECIFIED,alabama_randolph,3.0
1997,alabama,talladega,NOT SPECIFIED,alabama_talladega,1386.5
1997,alabama,tallapoosa,NOT SPECIFIED,alabama_tallapoosa,945.789021164021
1997,alabama,tuscaloosa,NOT SPECIFIED,alabama_tuscaloosa,488.5
1997,alabama,barbour,NOT SPECIFIED,alabama_barbour,652.0
1997,alabama,coffee,NOT SPECIFIED,alabama_coffee,578.0
1997,alabama,covington,NOT SPECIFIED,alabama_covington,945.789021164021
1997,alabama,crenshaw,NOT SPECIFIED,alabama_crenshaw,414.0
1997,alabama,dale,NOT SPECIFIED,alabama_dale,358.0
1997,alabama,geneva,NOT SPECIFIED,alabama_geneva,422.0
1997,alabama,henry,NOT SPECIFIED,alabama_henry,525.0
1997,alabama,houston,NOT SPECIFIED,alabama_houston,1837.0
1997,alabama,pike,NOT SPECIFIED,alabama_pike,1008.0
1997,alabama,russell,NOT SPECIFIED,alabama_russell,945.789021164021
1997,arizona,apache,NOT SPECIFIED,arizona_apache,4285.863636363636
1997,arizona,navajo,NOT SPECIFIED,arizona_navajo,4285.863636363636
1997,arizona,yavapai,NOT SPECIFIED,arizona_yavapai,139.0
1997,arizona,cochise,NOT SPECIFIED,arizona_cochise,15293.0
1997,arizona,graham,NOT SPECIFIED,arizona_graham,4641.0
1997,arizona,greenlee,NOT SPECIFIED,arizona_greenlee,505.0
1997,arizona,maricopa,NOT SPECIFIED,arizona_maricopa,4312.0
1997,arizona,pinal,NOT SPECIFIED,arizona_pinal,4069.0
1997,arizona,yuma,NOT SPECIFIED,arizona_yuma,8098.0
1997,arkansas,conway,NOT SPECIFIED,arkansas_conway,1020.0
1997,arkansas,faulkner,NOT SPECIFIED,arkansas_faulkner,440.0
1997,arkansas,perry,NOT SPECIFIED,arkansas_perry,10058.116120218581
1997,arkansas,arkansas,NOT SPECIFIED,arkansas_arkansas,6064.0
1997,arkansas,crittenden,NOT SPECIFIED,arkansas_crittenden,5275.0
1997,arkansas,cross,NOT SPECIFIED,arkansas_cross,2732.0
1997,arkansas,lee,NOT SPECIFIED,arkansas_lee,2974.0
1997,arkansas,lonoke,NOT SPECIFIED,arkansas_lonoke,1641.0
1997,arkansas,monroe,NOT SPECIFIED,arkansas_monroe,4815.0
1997,arkansas,phillips,NOT SPECIFIED,arkansas_phillips,7824.0
1997,arkansas,prairie,NOT SPECIFIED,arkansas_prairie,1787.0
1997,arkansas,saint francis,NOT SPECIFIED,arkansas_saint francis,1021.0
1997,arkansas,woodruff,NOT SPECIFIED,arkansas_woodruff,14057.0
1997,arkansas,clay,NOT SPECIFIED,arkansas_clay,21796.0
1997,arkansas,craighead,NOT SPECIFIED,arkansas_craighead,3627.0
1997,arkansas,greene,NOT SPECIFIED,arkansas_greene,8635.0
1997,arkansas,independence,NOT SPECIFIED,arkansas_independence,2565.0
1997,arkansas,jackson,NOT SPECIFIED,arkansas_jackson,2772.0
1997,arkansas,lawrence,NOT SPECIFIED,arkansas_lawrence,1916.0
1997,arkansas,mississippi,NOT SPECIFIED,arkansas_mississippi,8491.0
1997,arkansas,poinsett,NOT SPECIFIED,arkansas_poinsett,1588.0
1997,arkansas,randolph,NOT SPECIFIED,arkansas_randolph,6737.0
1997,arkansas,white,NOT SPECIFIED,arkansas_white,1204.0
1997,arkansas,ashley,NOT SPECIFIED,arkansas_ashley,1085.0
1997,arkansas,chicot,NOT SPECIFIED,arkansas_chicot,788.0
1997,arkansas,desha,NOT SPECIFIED,arkansas_desha,27880.25
1997,arkansas,drew,NOT SPECIFIED,arkansas_drew,9969.666666666666
1997,arkansas,jefferson,NOT SPECIFIED,arkansas_jefferson,3480.0
1997,arkansas,lincoln,NOT SPECIFIED,arkansas_lincoln,1010.0
1997,arkansas,hempstead,NOT SPECIFIED,arkansas_hempstead,10058.116120218581
1997,arkansas,lafayette,NOT SPECIFIED,arkansas_lafayette,863.0
1997,arkansas,little river,NOT SPECIFIED,arkansas_little river,4152.333333333333
1997,arkansas,miller,NOT SPECIFIED,arkansas_miller,720.0
1997,arkansas,crawford,NOT SPECIFIED,arkansas_crawford,530.0
1997,arkansas,johnson,NOT SPECIFIED,arkansas_johnson,160.0
1997,arkansas,logan,NOT SPECIFIED,arkansas_logan,365.6666666666667
1997,arkansas,yell,NOT SPECIFIED,arkansas_yell,976.0
1997,california,alameda,NOT SPECIFIED,california_alameda,496.0
1997,california,contra costa,NOT SPECIFIED,california_contra costa,2420.0
1997,california,san luis obispo,NOT SPECIFIED,california_san luis obispo,264.0
1997,california,mendocino,NOT SPECIFIED,california_mendocino,5.0
1997,california,butte,NOT SPECIFIED,california_butte,1155.0
1997,california,colusa,NOT SPECIFIED,california_colusa,5362.0
1997,california,glenn,NOT SPECIFIED,california_glenn,16449.0
1997,california,sacramento,NOT SPECIFIED,california_sacramento,27435.0
1997,california,solano,NOT SPECIFIED,california_solano,21422.0
1997,california,sutter,NOT SPECIFIED,california_sutter,7232.0
1997,california,tehama,NOT SPECIFIED,california_tehama,1901.0
1997,california,yolo,NOT SPECIFIED,california_yolo,43864.0
1997,california,yuba,NOT SPECIFIED,california_yuba,817.0
1997,california,fresno,NOT SPECIFIED,california_fresno,6407.0
1997,california,kern,NOT SPECIFIED,california_kern,3397.0
1997,california,kings,NOT SPECIFIED,california_kings,13409.0
1997,california,madera,NOT SPECIFIED,california_madera,7937.0
1997,california,merced,NOT SPECIFIED,california_merced,8652.0
1997,california,san joaquin,NOT SPECIFIED,california_san joaquin,57634.0
1997,california,stanislaus,NOT SPECIFIED,california_stanislaus,1804.0
1997,california,tulare,NOT SPECIFIED,california_tulare,24846.0
1997,california,amador,NOT SPECIFIED,california_amador,6772.613970588235
1997,california,imperial,NOT SPECIFIED,california_imperial,2660.0
1997,california,riverside,NOT SPECIFIED,california_riverside,2211.0
1997,colorado,adams,NOT SPECIFIED,colorado_adams,4493.0
1997,colorado,arapahoe,NOT SPECIFIED,colorado_arapahoe,96.0
1997,colorado,cheyenne,NOT SPECIFIED,colorado_cheyenne,12028.0
1997,colorado,elbert,NOT SPECIFIED,colorado_elbert,592.0
1997,colorado,kiowa,NOT SPECIFIED,colorado_kiowa,1590.0
1997,colorado,kit carson,NOT SPECIFIED,colorado_kit carson,80599.0
1997,colorado,lincoln,NOT SPECIFIED,colorado_lincoln,1352.0
1997,colorado,phillips,NOT SPECIFIED,colorado_phillips,68070.0
1997,colorado,washington,NOT SPECIFIED,colorado_washington,25121.0
1997,colorado,yuma,NOT SPECIFIED,colorado_yuma,197884.0
1997,colorado,boulder,NOT SPECIFIED,colorado_boulder,4970.0
1997,colorado,larimer,NOT SPECIFIED,colorado_larimer,14594.0
1997,colorado,logan,NOT SPECIFIED,colorado_logan,46214.0
1997,colorado,morgan,NOT SPECIFIED,colorado_morgan,69563.0
1997,colorado,sedgwick,NOT SPECIFIED,colorado_sedgwick,33455.0
1997,colorado,weld,NOT SPECIFIED,colorado_weld,115590.0
1997,colorado,baca,NOT SPECIFIED,colorado_baca,22619.0
1997,colorado,bent,NOT SPECIFIED,colorado_bent,10181.0
1997,colorado,crowley,NOT SPECIFIED,colorado_crowley,4038.0
1997,colorado,otero,NOT SPECIFIED,colorado_otero,17556.0
1997,colorado,prowers,NOT SPECIFIED,colorado_prowers,19125.0
1997,colorado,pueblo,NOT SPECIFIED,colorado_pueblo,6083.0
1997,colorado,delta,NOT SPECIFIED,colorado_delta,3491.0
1997,colorado,la plata,NOT SPECIFIED,colorado_la plata,249.0
1997,colorado,mesa,NOT SPECIFIED,colorado_mesa,5850.0
1997,colorado,montrose,NOT SPECIFIED,colorado_montrose,8478.0
1997,connecticut,new haven,NOT SPECIFIED,connecticut_new haven,
1997,connecticut,new london,NOT SPECIFIED,connecticut_new london,
1997,delaware,kent,NOT SPECIFIED,delaware_kent,6542.0
1997,delaware,new castle,NOT SPECIFIED,delaware_new castle,346.0
1997,delaware,sussex,NOT SPECIFIED,delaware_sussex,23467.0
1997,florida,alachua,NOT SPECIFIED,florida_alachua,1396.0
1997,florida,bradford,NOT SPECIFIED,florida_bradford,750.0197132616488
1997,florida,gilchrist,NOT SPECIFIED,florida_gilchrist,750.0197132616488
1997,florida,hillsborough,NOT SPECIFIED,florida_hillsborough,40.0
1997,florida,levy,NOT SPECIFIED,florida_levy,320.0
1997,florida,marion,NOT SPECIFIED,florida_marion,750.0197132616488
1997,florida,st. johns,NOT SPECIFIED,florida_st. johns,1069.0
1997,florida,union,NOT SPECIFIED,florida_union,750.0197132616488
1997,florida,baker,NOT SPECIFIED,florida_baker,5.5
1997,florida,columbia,NOT SPECIFIED,florida_columbia,536.0
1997,florida,duval,NOT SPECIFIED,florida_duval,750.0197132616488
1997,florida,hamilton,NOT SPECIFIED,florida_hamilton,2334.0
1997,florida,lafayette,NOT SPECIFIED,florida_lafayette,176.0
1997,florida,madison,NOT SPECIFIED,florida_madison,965.0
1997,florida,suwannee,NOT SPECIFIED,florida_suwannee,1986.0
1997,florida,escambia,NOT SPECIFIED,florida_escambia,274.0
1997,florida,holmes,NOT SPECIFIED,florida_holmes,190.0
1997,florida,jackson,NOT SPECIFIED,florida_jackson,3530.0
1997,florida,jefferson,NOT SPECIFIED,florida_jefferson,8.5
1997,florida,leon,NOT SPECIFIED,florida_leon,750.0197132616488
1997,florida,walton,NOT SPECIFIED,florida_walton,15.0
1997,florida,miami-dade,NOT SPECIFIED,florida_miami-dade,411.0
1997,georgia,bleckley,NOT SPECIFIED,georgia_bleckley,894.0
1997,georgia,dodge,NOT SPECIFIED,georgia_dodge,1546.0
1997,georgia,houston,NOT SPECIFIED,georgia_houston,342.5
1997,georgia,johnson,NOT SPECIFIED,georgia_johnson,2870.0
1997,georgia,laurens,NOT SPECIFIED,georgia_laurens,1335.0
1997,georgia,montgomery,NOT SPECIFIED,georgia_montgomery,1245.5
1997,georgia,newton,NOT SPECIFIED,georgia_newton,1955.1984228473996
1997,georgia,peach,NOT SPECIFIED,georgia_peach,1955.1984228473996
1997,georgia,pulaski,NOT SPECIFIED,georgia_pulaski,300.0
1997,georgia,treutlen,NOT SPECIFIED,georgia_treutlen,127.66666666666667
1997,georgia,twiggs,NOT SPECIFIED,georgia_twiggs,499.0
1997,georgia,washington,NOT SPECIFIED,georgia_washington,711.0
1997,georgia,wheeler,NOT SPECIFIED,georgia_wheeler,440.0
1997,georgia,bulloch,NOT SPECIFIED,georgia_bulloch,683.0
1997,georgia,burke,NOT SPECIFIED,georgia_burke,1223.0
1997,georgia,candler,NOT SPECIFIED,georgia_candler,425.3333333333333
1997,georgia,effingham,NOT SPECIFIED,georgia_effingham,375.0
1997,georgia,emanuel,NOT SPECIFIED,georgia_emanuel,386.0
1997,georgia,jefferson,NOT SPECIFIED,georgia_jefferson,4870.0
1997,georgia,jenkins,NOT SPECIFIED,georgia_jenkins,621.0
1997,georgia,mcduffie,NOT SPECIFIED,georgia_mcduffie,1955.1984228473996
1997,georgia,richmond,NOT SPECIFIED,georgia_richmond,8.0
1997,georgia,screven,NOT SPECIFIED,georgia_screven,2715.0
1997,georgia,fulton,NOT SPECIFIED,georgia_fulton,1955.1984228473996
1997,georgia,oconee,NOT SPECIFIED,georgia_oconee,1955.1984228473996
1997,georgia,elbert,NOT SPECIFIED,georgia_elbert,1955.1984228473996
1997,georgia,franklin,NOT SPECIFIED,georgia_franklin,137.5
1997,georgia,hart,NOT SPECIFIED,georgia_hart,533.0
1997,georgia,bartow,NOT SPECIFIED,georgia_bartow,715.0
1997,georgia,catoosa,NOT SPECIFIED,georgia_catoosa,1955.1984228473996
1997,georgia,floyd,NOT SPECIFIED,georgia_floyd,379.0
1997,georgia,gordon,NOT SPECIFIED,georgia_gordon,622.6666666666666
1997,georgia,murray,NOT SPECIFIED,georgia_murray,358.0
1997,georgia,whitfield,NOT SPECIFIED,georgia_whitfield,1955.1984228473996
1997,georgia,atkinson,NOT SPECIFIED,georgia_atkinson,790.0
1997,georgia,ben hill,NOT SPECIFIED,georgia_ben hill,4750.0
1997,georgia,berrien,NOT SPECIFIED,georgia_berrien,1193.0
1997,georgia,brooks,NOT SPECIFIED,georgia_brooks,2090.0
1997,georgia,coffee,NOT SPECIFIED,georgia_coffee,3007.0
1997,georgia,colquitt,NOT SPECIFIED,georgia_colquitt,1127.0
1997,georgia,cook,NOT SPECIFIED,georgia_cook,235.0
1997,georgia,crisp,NOT SPECIFIED,georgia_crisp,540.0
1997,georgia,dooly,NOT SPECIFIED,georgia_dooly,485.0
1997,georgia,echols,NOT SPECIFIED,georgia_echols,55.0
1997,georgia,irwin,NOT SPECIFIED,georgia_irwin,3442.0
1997,georgia,jeff davis,NOT SPECIFIED,georgia_jeff davis,140.0
1997,georgia,lanier,NOT SPECIFIED,georgia_lanier,626.25
1997,georgia,lowndes,NOT SPECIFIED,georgia_lowndes,245.0
1997,georgia,telfair,NOT SPECIFIED,georgia_telfair,1690.0
1997,georgia,tift,NOT SPECIFIED,georgia_tift,843.0
1997,georgia,turner,NOT SPECIFIED,georgia_turner,292.0
1997,georgia,wilcox,NOT SPECIFIED,georgia_wilcox,1685.0
1997,georgia,worth,NOT SPECIFIED,georgia_worth,1003.0
1997,georgia,appling,NOT SPECIFIED,georgia_appling,990.6666666666666
1997,georgia,bacon,NOT SPECIFIED,georgia_bacon,239.0
1997,georgia,brantley,NOT SPECIFIED,georgia_brantley,149.5
1997,georgia,evans,NOT SPECIFIED,georgia_evans,655.0
1997,georgia,pierce,NOT SPECIFIED,georgia_pierce,1883.0
1997,georgia,tattnall,NOT SPECIFIED,georgia_tattnall,840.0
1997,georgia,toombs,NOT SPECIFIED,georgia_toombs,356.0
1997,georgia,ware,NOT SPECIFIED,georgia_ware,790.25
1997,georgia,wayne,NOT SPECIFIED,georgia_wayne,356.0
1997,georgia,baker,NOT SPECIFIED,georgia_baker,7731.0
1997,georgia,calhoun,NOT SPECIFIED,georgia_calhoun,4278.0
1997,georgia,clay,NOT SPECIFIED,georgia_clay,510.0
1997,georgia,decatur,NOT SPECIFIED,georgia_decatur,2805.0
1997,georgia,dougherty,NOT SPECIFIED,georgia_dougherty,538.0
1997,georgia,early,NOT SPECIFIED,georgia_early,6324.0
1997,georgia,grady,NOT SPECIFIED,georgia_grady,1580.0
1997,georgia,lee,NOT SPECIFIED,georgia_lee,4632.0
1997,georgia,miller,NOT SPECIFIED,georgia_miller,7286.0
1997,georgia,mitchell,NOT SPECIFIED,georgia_mitchell,5819.0
1997,georgia,quitman,NOT SPECIFIED,georgia_quitman,1955.1984228473996
1997,georgia,randolph,NOT SPECIFIED,georgia_randolph,2591.0
1997,georgia,seminole,NOT SPECIFIED,georgia_seminole,9231.0
1997,georgia,stewart,NOT SPECIFIED,georgia_stewart,1955.1984228473996
1997,georgia,sumter,NOT SPECIFIED,georgia_sumter,3139.0
1997,georgia,terrell,NOT SPECIFIED,georgia_terrell,5095.0
1997,georgia,thomas,NOT SPECIFIED,georgia_thomas,1222.0
1997,georgia,webster,NOT SPECIFIED,georgia_webster,145.0
1997,georgia,lamar,NOT SPECIFIED,georgia_lamar,1955.1984228473996
1997,georgia,macon,NOT SPECIFIED,georgia_macon,1277.0
1997,georgia,marion,NOT SPECIFIED,georgia_marion,182.0
1997,georgia,meriwether,NOT SPECIFIED,georgia_meriwether,1955.1984228473996
1997,georgia,pike,NOT SPECIFIED,georgia_pike,1955.1984228473996
1997,georgia,schley,NOT SPECIFIED,georgia_schley,326.0
1997,georgia,taylor,NOT SPECIFIED,georgia_taylor,256.6666666666667
1997,georgia,upson,NOT SPECIFIED,georgia_upson,87.0
1997,idaho,franklin,NOT SPECIFIED,idaho_franklin,392.0
1997,idaho,nez perce,NOT SPECIFIED,idaho_nez perce,5640.8859126984125
1997,idaho,cassia,NOT SPECIFIED,idaho_cassia,1806.25
1997,idaho,gooding,NOT SPECIFIED,idaho_gooding,5750.0
1997,idaho,jerome,NOT SPECIFIED,idaho_jerome,1837.0
1997,idaho,lincoln,NOT SPECIFIED,idaho_lincoln,645.0
1997,idaho,twin falls,NOT SPECIFIED,idaho_twin falls,7084.0
1997,idaho,ada,NOT SPECIFIED,idaho_ada,2525.0
1997,idaho,canyon,NOT SPECIFIED,idaho_canyon,10768.0
1997,idaho,elmore,NOT SPECIFIED,idaho_elmore,1334.0
1997,idaho,gem,NOT SPECIFIED,idaho_gem,2613.0
1997,idaho,owyhee,NOT SPECIFIED,idaho_owyhee,4861.0
1997,idaho,payette,NOT SPECIFIED,idaho_payette,1956.0
1997,idaho,washington,NOT SPECIFIED,idaho_washington,658.0
1997,illinois,de witt,NOT SPECIFIED,illinois_de witt,635.0
1997,illinois,logan,NOT SPECIFIED,illinois_logan,709.0
1997,illinois,macon,NOT SPECIFIED,illinois_macon,4666.171891327063
1997,illinois,marshall,NOT SPECIFIED,illinois_marshall,1431.0
1997,illinois,mason,NOT SPECIFIED,illinois_mason,40827.0
1997,illinois,mclean,NOT SPECIFIED,illinois_mclean,566.0
1997,illinois,menard,NOT SPECIFIED,illinois_menard,596.0
1997,illinois,peoria,NOT SPECIFIED,illinois_peoria,1478.0
1997,illinois,tazewell,NOT SPECIFIED,illinois_tazewell,17759.0
1997,illinois,woodford,NOT SPECIFIED,illinois_woodford,257.0
1997,illinois,champaign,NOT SPECIFIED,illinois_champaign,4592.0
1997,illinois,ford,NOT SPECIFIED,illinois_ford,360.0
1997,illinois,iroquois,NOT SPECIFIED,illinois_iroquois,3012.0
1997,illinois,kankakee,NOT SPECIFIED,illinois_kankakee,5177.0
1997,illinois,livingston,NOT SPECIFIED,illinois_livingston,4666.171891327063
1997,illinois,piatt,NOT SPECIFIED,illinois_piatt,459.0
1997,illinois,vermilion,NOT SPECIFIED,illinois_vermilion,565.5
1997,illinois,clark,NOT SPECIFIED,illinois_clark,3874.0
1997,illinois,coles,NOT SPECIFIED,illinois_coles,4666.171891327063
1997,illinois,crawford,NOT SPECIFIED,illinois_crawford,3384.0
1997,illinois,edgar,NOT SPECIFIED,illinois_edgar,4666.171891327063
1997,illinois,effingham,NOT SPECIFIED,illinois_effingham,412.0
1997,illinois,jasper,NOT SPECIFIED,illinois_jasper,4666.171891327063
1997,illinois,lawrence,NOT SPECIFIED,illinois_lawrence,4472.0
1997,illinois,marion,NOT SPECIFIED,illinois_marion,96.0
1997,illinois,moultrie,NOT SPECIFIED,illinois_moultrie,4666.171891327063
1997,illinois,richland,NOT SPECIFIED,illinois_richland,4666.171891327063
1997,illinois,shelby,NOT SPECIFIED,illinois_shelby,4666.171891327063
1997,illinois,boone,NOT SPECIFIED,illinois_boone,4666.171891327063
1997,illinois,cook,NOT SPECIFIED,illinois_cook,4666.171891327063
1997,illinois,de kalb,NOT SPECIFIED,illinois_de kalb,999.5
1997,illinois,kane,NOT SPECIFIED,illinois_kane,4666.171891327063
1997,illinois,kendall,NOT SPECIFIED,illinois_kendall,4666.171891327063
1997,illinois,la salle,NOT SPECIFIED,illinois_la salle,1239.0
1997,illinois,mchenry,NOT SPECIFIED,illinois_mchenry,2292.0
1997,illinois,will,NOT SPECIFIED,illinois_will,4666.171891327063
1997,illinois,bureau,NOT SPECIFIED,illinois_bureau,3655.0
1997,illinois,carroll,NOT SPECIFIED,illinois_carroll,3187.0
1997,illinois,henry,NOT SPECIFIED,illinois_henry,4083.0
1997,illinois,lee,NOT SPECIFIED,illinois_lee,11112.0
1997,illinois,mercer,NOT SPECIFIED,illinois_mercer,2166.0
1997,illinois,ogle,NOT SPECIFIED,illinois_ogle,850.0
1997,illinois,putnam,NOT SPECIFIED,illinois_putnam,4666.171891327063
1997,illinois,rock island,NOT SPECIFIED,illinois_rock island,2477.0
1997,illinois,stephenson,NOT SPECIFIED,illinois_stephenson,290.0
1997,illinois,whiteside,NOT SPECIFIED,illinois_whiteside,24905.0
1997,illinois,winnebago,NOT SPECIFIED,illinois_winnebago,640.0
1997,illinois,franklin,NOT SPECIFIED,illinois_franklin,4666.171891327063
1997,illinois,gallatin,NOT SPECIFIED,illinois_gallatin,12432.0
1997,illinois,jefferson,NOT SPECIFIED,illinois_jefferson,307.0
1997,illinois,massac,NOT SPECIFIED,illinois_massac,2451.0
1997,illinois,wabash,NOT SPECIFIED,illinois_wabash,924.0
1997,illinois,wayne,NOT SPECIFIED,illinois_wayne,1694.0
1997,illinois,white,NOT SPECIFIED,illinois_white,3546.0
1997,illinois,alexander,NOT SPECIFIED,illinois_alexander,1045.0
1997,illinois,clinton,NOT SPECIFIED,illinois_clinton,701.0
1997,illinois,monroe,NOT SPECIFIED,illinois_monroe,345.0
1997,illinois,perry,NOT SPECIFIED,illinois_perry,278.0
1997,illinois,pulaski,NOT SPECIFIED,illinois_pulaski,2289.5
1997,illinois,randolph,NOT SPECIFIED,illinois_randolph,44.0
1997,illinois,st clair,NOT SPECIFIED,illinois_st clair,425.5
1997,illinois,union,NOT SPECIFIED,illinois_union,4666.171891327063
1997,illinois,washington,NOT SPECIFIED,illinois_washington,833.0
1997,illinois,adams,NOT SPECIFIED,illinois_adams,1695.0
1997,illinois,brown,NOT SPECIFIED,illinois_brown,275.0
1997,illinois,hancock,NOT SPECIFIED,illinois_hancock,1169.0
1997,illinois,henderson,NOT SPECIFIED,illinois_henderson,6622.0
1997,illinois,mcdonough,NOT SPECIFIED,illinois_mcdonough,4666.171891327063
1997,illinois,schuyler,NOT SPECIFIED,illinois_schuyler,1153.5
1997,illinois,warren,NOT SPECIFIED,illinois_warren,5818.0
1997,illinois,cass,NOT SPECIFIED,illinois_cass,6417.0
1997,illinois,greene,NOT SPECIFIED,illinois_greene,1210.0
1997,illinois,macoupin,NOT SPECIFIED,illinois_macoupin,391.0
1997,illinois,madison,NOT SPECIFIED,illinois_madison,474.0
1997,illinois,montgomery,NOT SPECIFIED,illinois_montgomery,174.0
1997,illinois,morgan,NOT SPECIFIED,illinois_morgan,3481.0
1997,illinois,pike,NOT SPECIFIED,illinois_pike,569.0
1997,illinois,sangamon,NOT SPECIFIED,illinois_sangamon,698.0
1997,illinois,scott,NOT SPECIFIED,illinois_scott,2557.0
1997,indiana,bartholomew,NOT SPECIFIED,indiana_bartholomew,4463.0
1997,indiana,boone,NOT SPECIFIED,indiana_boone,4736.510496183206
1997,indiana,clinton,NOT SPECIFIED,indiana_clinton,750.0
1997,indiana,hamilton,NOT SPECIFIED,indiana_hamilton,2649.0
1997,indiana,hancock,NOT SPECIFIED,indiana_hancock,4736.510496183206
1997,indiana,johnson,NOT SPECIFIED,indiana_johnson,570.0
1997,indiana,madison,NOT SPECIFIED,indiana_madison,4736.510496183206
1997,indiana,morgan,NOT SPECIFIED,indiana_morgan,4736.510496183206
1997,indiana,rush,NOT SPECIFIED,indiana_rush,476.0
1997,indiana,shelby,NOT SPECIFIED,indiana_shelby,1010.0
1997,indiana,tipton,NOT SPECIFIED,indiana_tipton,693.0
1997,indiana,fayette,NOT SPECIFIED,indiana_fayette,4736.510496183206
1997,indiana,henry,NOT SPECIFIED,indiana_henry,4736.510496183206
1997,indiana,jay,NOT SPECIFIED,indiana_jay,4736.510496183206
1997,indiana,randolph,NOT SPECIFIED,indiana_randolph,4736.510496183206
1997,indiana,wayne,NOT SPECIFIED,indiana_wayne,286.0
1997,indiana,carroll,NOT SPECIFIED,indiana_carroll,477.0
1997,indiana,cass,NOT SPECIFIED,indiana_cass,1546.0
1997,indiana,elkhart,NOT SPECIFIED,indiana_elkhart,15633.0
1997,indiana,fulton,NOT SPECIFIED,indiana_fulton,6576.0
1997,indiana,kosciusko,NOT SPECIFIED,indiana_kosciusko,7509.0
1997,indiana,marshall,NOT SPECIFIED,indiana_marshall,2758.0
1997,indiana,miami,NOT SPECIFIED,indiana_miami,1211.0
1997,indiana,st. joseph,NOT SPECIFIED,indiana_st. joseph,8265.0
1997,indiana,wabash,NOT SPECIFIED,indiana_wabash,757.0
1997,indiana,adams,NOT SPECIFIED,indiana_adams,10.0
1997,indiana,allen,NOT SPECIFIED,indiana_allen,79.5
1997,indiana,de kalb,NOT SPECIFIED,indiana_de kalb,837.0
1997,indiana,lagrange,NOT SPECIFIED,indiana_lagrange,15708.0
1997,indiana,noble,NOT SPECIFIED,indiana_noble,3175.0
1997,indiana,steuben,NOT SPECIFIED,indiana_steuben,820.0
1997,indiana,whitley,NOT SPECIFIED,indiana_whitley,1327.0
1997,indiana,benton,NOT SPECIFIED,indiana_benton,4451.5
1997,indiana,jasper,NOT SPECIFIED,indiana_jasper,10039.0
1997,indiana,la porte,NOT SPECIFIED,indiana_la porte,17264.0
1997,indiana,lake,NOT SPECIFIED,indiana_lake,4189.0
1997,indiana,newton,NOT SPECIFIED,indiana_newton,6386.0
1997,indiana,porter,NOT SPECIFIED,indiana_porter,4548.0
1997,indiana,pulaski,NOT SPECIFIED,indiana_pulaski,6630.0
1997,indiana,starke,NOT SPECIFIED,indiana_starke,6832.0
1997,indiana,white,NOT SPECIFIED,indiana_white,1200.0
1997,indiana,jackson,NOT SPECIFIED,indiana_jackson,3091.0
1997,indiana,lawrence,NOT SPECIFIED,indiana_lawrence,1622.0
1997,indiana,monroe,NOT SPECIFIED,indiana_monroe,4736.510496183206
1997,indiana,dearborn,NOT SPECIFIED,indiana_dearborn,4736.510496183206
1997,indiana,franklin,NOT SPECIFIED,indiana_franklin,158.0
1997,indiana,jefferson,NOT SPECIFIED,indiana_jefferson,4736.510496183206
1997,indiana,jennings,NOT SPECIFIED,indiana_jennings,453.0
1997,indiana,ohio,NOT SPECIFIED,indiana_ohio,4736.510496183206
1997,indiana,scott,NOT SPECIFIED,indiana_scott,2050.0
1997,indiana,daviess,NOT SPECIFIED,indiana_daviess,1067.0
1997,indiana,dubois,NOT SPECIFIED,indiana_dubois,4736.510496183206
1997,indiana,gibson,NOT SPECIFIED,indiana_gibson,1443.0
1997,indiana,greene,NOT SPECIFIED,indiana_greene,1644.0
